ID,Upvotes
283217,14.6
209566,13.86
390532,69.54
376636,81.87
384943,216.99
230156,32.24
196414,48.0
91733,1341.4
451136,145.2
178914,21.3
97410,168.42
388538,71.55
179663,35.47
112548,7.6
206715,51.63
191936,52.09
40077,1.9775
100746,32.77
101965,323.4
166721,11.31
23110,1165.87
322453,40.59
428464,14.15
223440,90.45
172857,8.97
248631,34.61
37415,16.17
51722,24.67
395790,19.11
254899,18.42
197206,80.33
159339,8.11
283396,119.71
328983,56.35
211383,14.99
421662,12620.87
102702,729.93
318326,6.21
39277,94.4
87979,20.87
64035,71.12
136159,18.82
256437,432.93
239933,35.23
299519,556.09
283980,20.15
123756,1.23
193487,9.84
395511,47.23
195221,364.46
93324,136.64
402529,234.0
358319,108.04
470486,383.25
126838,59.7
44331,2010.69
140937,30.06
132127,694.57
469234,25.82
108119,28.2
204191,169.15
103321,3.49
265653,105.69
322239,509.46
454739,17.14
70363,7.18
350813,26.68
42859,23.68
322289,232.67
379247,17.29
307066,3.92
84291,22.77
305288,11.81
335390,2.87
243645,16.65
110802,33.03
232608,4.22
340506,54.41
427463,909.14
362031,55.18
235402,87.86
263605,120.58
358959,75.38
390316,32.6
350181,7.11
295260,207.45
104225,3.26
239813,31.97
359522,36.61
221152,25.06
385795,1274.93
303529,1504.49
141627,135.65
354308,57.12
101281,10.19
144394,10.2
252525,10636.15
110872,14.72
167601,11.98
23176,30.16
230849,603.5
228691,78.32
437811,61.07
87424,14.12
118267,22.54
56743,1.67
73848,14.98
91304,5.6
207460,1871.86
4214,19.31
199131,19.43
236300,83.05
467288,80.93
450217,8.95
201234,3.44
224262,362.72
195859,18.54
100908,12.29
301827,18.13
181340,23.78
469956,5.17
300168,29.09
250490,7.25
363946,1.225
460405,8.25
381076,1.46
379991,2.51
82419,35.1
433470,62.37
89013,258.27
413913,2203.13
190971,21.25
179105,187.37
358930,114.43
210220,13.89
437849,187.71
204302,635.71
365443,191.53
78059,40.16
294146,68.97
72013,62.65
108459,13.65
287661,104.85
147397,60.42
347150,23.37
249198,35.94
143711,946.92
4715,14.125
183383,36.34
397480,15.45
197063,50.73
83757,49.17
361690,37.83
280022,4.14
214829,1398.49
350267,461.75
336672,40.12
66205,48.33
159313,69.41
234529,57.97
253398,522.8
340275,58.1
447339,7.99
401934,34.04
377143,134.07
440092,67.43
387318,130.73
23811,275.93
316424,7236.58
380735,31.47
225834,20.24
411616,1.06
444209,106.25
72114,16.44
26583,87.08
146500,1.66
324941,71.48
343042,1.55
307090,4.6
101895,94.58
63339,0.26
118602,47.67
364481,7.15
409653,17.17
197209,217.71
235194,3972.22
395438,31.02
65530,576.36
184454,37.14
138528,117.58
444032,10.53
414812,41.27
410878,157.08
42329,23.09
104577,12.98
314744,20.2
352809,6415.86
23793,16.18
309902,34.71
16667,137.14
138300,244.12
286055,30.2
209283,1066.4
2747,7.23
422627,18.07
223881,850.91
197026,156.05
362356,0.56
119564,2.97
147495,267.65
295538,5.07
419372,10.68
107530,78.66
93634,116.47
466751,39.39
67952,12.44
286514,12.95
44128,802.55
246875,77.55
390912,4.76
26439,316.33
419886,47.17
459726,192.59
65019,180.47
449831,0.45
194969,41.23
132992,616.12
332483,17.3
440008,1541.15
317105,302.12
120435,0.22
153228,10.51
396533,18.26
292938,5.26
67123,889.21
236507,20.33
156547,110.64
395140,713.81
358708,130.05
303785,106.2
68251,62.7
95728,43.68
397269,12.83
380713,2.36
276469,257.94
1282,172.39
60112,22.24
289282,17.44
445602,5.09
378867,2.0965000000000003
233738,13.55
257346,13.21
288064,120.19
460565,8.35
66047,120.05
423881,433.28
359082,13.76
258507,49.05
213578,166.54
289626,1887.63
119258,75.81
211479,5.04
368623,50.37
393611,140.99
47567,19.22
210503,291.84
415978,32.48
263976,30.08
400983,22.71
224019,18.93
439128,249.76
73571,826.92
432759,10.0
411447,304.82
402672,174.67
249450,3.88
141667,49.05
311701,11.86
35691,4.36
135728,52.22
334627,108.95
413465,63.4
322533,13.73
7965,28.97
130168,341.43
30168,15.96
335843,4.11
332092,411.44
388107,172.63
267277,462.0
245003,23.35
370915,16.75
110536,25.11
377200,62.61
413671,16.44
399346,67.88
71250,4.68
164941,11.33
200352,60.04
159250,2.59
180667,21.32
250809,636.29
210413,1876.49
92389,19.99
229701,67.52
416254,2.16
450875,319.96
228502,89.6
257935,6.36
416380,5.1
394143,75.2
442186,7.68
43874,26.31
321365,6.56
227470,3.76
137139,152.89
295308,12.29
47403,132.44
171204,180.23
285574,44.01
110083,106.01
54873,16.86
281930,136.64
448365,14.75
232285,83.12
85229,92.88
444506,19.45
423688,48.61
385771,69.07
400004,4397.35
403941,27.8
184979,38.97
322149,8345.01
210913,20.33
273480,36.45
434207,679.72
302231,0.8
296223,96.95
413193,1.63
386653,13.55
141093,33.63
267844,27.72
389649,52.08
264026,95.12
395099,32.4
189447,45.98
203939,719.51
161895,28.64
248863,18.69
151265,5.81
2995,28.0
394851,28.19
360202,1.08
53787,46.05
26686,74.38
402472,13.85
343736,56.71
234188,24.07
362544,16.83
80143,27.1
110333,40.49
9936,52.22
57730,37.3
343950,27.66
33284,25.33
69573,130.69
380721,30.36
125418,45.33
71694,74.3
327474,1054.24
283413,15.9
150366,22.94
29377,1137.41
325183,172.51
97551,334.23
61577,12.64
216215,18.53
282836,16.57
109259,14.27
6722,17.67
259176,59.37
325665,11.96
51334,98.9
235518,36.05
440383,4771.12
155500,20.92
14489,29.39
129420,11.42
61713,34.3
185873,41.78
469527,15.81
244224,9.18
31510,200.2
7471,117.28
222104,217.94
43749,272.47
449534,21.3
167363,416.81
426066,17.69
32878,81.02
95675,10.84
180004,14.51
257857,27.57
15724,172.48
266763,12.77
222920,77.53
190844,27.75
26234,3.81
457588,66.54
389926,47.57
437163,65.0
136845,73.84
456227,30.49
433019,4.17
94307,5.08
358643,391.29
352289,5.87
392069,541.58
151558,124.65
135902,86.08
46830,4.87
172461,15.74
37643,38497.33
89978,17.27
228574,453.65
276517,8.68
147787,943.36
252598,105.15
456018,13.25
10566,15.11
40167,170.82
432939,25.53
4643,66.66
241405,520.83
213924,0.51
395470,11.69
94947,15.56
47981,2.63
154866,10.0
174470,15.25
416350,168.84
16792,381.51
60708,21.22
79817,3.78
339693,244.22
302005,252.04
469611,62.25
330019,5.63
339207,2.83
57629,0.89
236094,144.81
190623,7.78
40851,1816.27
241901,1.76
226855,393.86
121513,18.95
162578,21.44
11404,29.72
55135,14.19
434438,164.52
379835,541.75
461087,70.26
299560,245.3
386615,218.46
399615,20.73
378495,6.54
454032,45.79
46502,890.73
65049,1177.74
453679,12.7
216822,10.3
166642,962.03
432273,319.8
427587,9.27
242005,3369.04
35680,21.23
431073,35.46
88436,1.38
74769,36.85
80765,34.05
100130,45.16
397808,1.68
291668,8.34
87217,10.07
147268,10.16
422604,24.07
139595,9098.73
71144,1.06
399062,6.65
314521,2.69
425988,46.78
397890,10.76
27820,31.86
384525,9.64
297406,117.58
47984,2.11
247205,83.84
362882,83.51
378408,5.92
237931,5.65
304480,4.06
305859,11.34
218419,15.24
285388,75.91
431175,77.24
93464,339.55
58693,29.49
420447,104.16
5039,95.96
98064,21.5
290704,422.66
323878,17.01
395374,4.1
164907,2.81
433852,14.6
208609,133.4
465375,55.63
91446,123.08
453529,261.06
123036,25.49
213885,21.19
451571,706.93
306859,8.04
438031,52.02
359384,50.1
312254,56.72
97659,16.15
185919,43.65
365535,14.61
368794,92.57
382923,5.0
114976,40.94
30896,23.24
226588,25.76
45961,404.63
113375,1529.99
260363,22.99
84752,207.93
713,158.81
156420,823.12
251990,22.34
206525,318.27
192278,70.78
194624,45.29
259747,42.59
399974,196.3
86690,28.14
142714,3977.87
75816,3.64
431443,65.53
128633,120.08
372525,0.75
23187,10.58
97939,1.93
14596,22.22
253962,76.31
184114,12.44
225826,110.56
62389,16.64
325837,51.3
266903,371.53
133283,60.16
453484,242.65
323553,262.67
419376,3.32
454793,76.76
347749,17.1
34358,0.63
276035,23.29
214438,22.75
20690,2.36
113018,7.43
375647,11.46
14547,10.08
35532,25.35
405689,15.45
446744,8109.21
366478,13.11
8227,225.28
74018,1.4566666666666666
334256,300.9
1985,4.75
373868,36.55
120476,0.48
64283,109.93
232789,47.98
249241,56.24
305867,205.02
400779,8.68
190020,31.09
212965,214.41
313701,6.83
404906,37.05
384790,0.96
296676,149.22
227816,12.46
471055,26.8
289288,16.79
49118,15.12
281567,33.94
34041,76.27
138503,234.76
214249,79.79
403695,19.03
175408,12.76
38359,27.05
122071,1040.16
255169,40.69
117469,5839.75
435031,6.32
80273,7.07
247690,34.89
297519,183.59
433362,73.43
371394,84.06
242012,139.64
111560,107.69
105638,302.17
385828,45.33
22927,33.21
310822,27.07
367685,25.98
57809,3.13
7133,143.12
237479,2.56
441545,2.3
361335,19.22
163160,105.07
249993,31.14
419368,16.64
461579,16.87
276244,7.57
173905,22.28
441641,69.1
361020,0.32
100688,30.77
310943,494.74
192496,15.52
351103,164.1
140876,309.97
74003,10.08
91292,188.37
339962,71.16
387998,37.54
221079,65.6
261358,2.8
387541,83.32
324055,176.67
164016,91.66
366489,14.56
232180,40.82
265326,177.3
213660,143.6
256540,591.52
174874,119.43
318709,520.04
46957,27.86
22000,21.21
318190,45.82
343982,4562.42
107947,79.17
13409,6.35
250603,60.95
110687,13.47
271331,1120.66
316742,10.89
435490,39.54
55828,52.96
446081,96.33
59593,527.96
213498,40.92
304776,105.43
150354,54.94
113183,87.0
182395,5.2
132123,44.43
295535,733.82
354502,221.82
56108,210.4
446378,20.19
464132,878.49
95062,213.61
363821,57.97
244000,85.9
264063,118.53
336832,1019.71
122461,9.71
74661,810.6
76933,4.05
447392,84.76
441737,176.91
131641,38.22
409893,16.77
4646,0.21
302911,11.9
419427,13.97
79193,85.18
201087,262.29
124114,0.9
103618,32.57
301871,3.48
114193,872.95
347258,11.44
23390,124.34
298164,15.1
226533,16.08
67577,45.85
173237,10.83
319679,153.51
67887,24.94
442470,22.11
159461,63.31
332314,3.56
200136,13.0
100099,38.82
11129,125.72
439104,0.5
352929,3.08
99204,1.87
265346,331.24
387293,36.08
457770,31519.5
466987,57.74
32438,11.65
250223,60.52
159517,13.09
99440,89.23
289834,1.11
252891,25.47
173521,26.04
272478,14.62
203148,11.28
301549,2037.74
441375,5.62
436319,47.98
133727,134.53
462146,134.23
67583,24.07
363570,14.99
22604,5.92
289332,25.88
350875,174.39
208769,182.61
341256,64.53
49352,16.35
462290,89.56
327430,17.45
283607,47.46
437441,50.14
232466,13.06
370342,138.69
272468,201.36
129823,359.64
57283,6.98
217731,22.62
361931,81.9
239516,83.2
276198,14.45
54776,22901.52
225244,900.32
109705,14.45
351778,531.59
82321,21.16
220439,4.2
324108,106.76
209220,606.91
447210,1.87
281845,27.37
122043,170.38
133450,43.52
328628,24.89
395785,8.54
383724,205.86
37059,147.0
425750,53.91
27920,176.96
322296,38.14
328356,10.69
56408,72.17
354121,10.74
441430,13.01
232659,4.9
231999,49.81
43995,22.63
350826,58.97
431958,26.7
70667,19.07
388444,550.29
153255,11.83
49222,36.48
188935,98.55
367201,34.62
42782,108.11
66677,5.78
453336,50.08
334286,13.67
393574,2.93
196386,31.93
154471,13.33
437306,18.82
130126,9.28
232504,57.04
227199,12.54
436873,26.81
445975,506.79
230834,3.31
26072,16.58
315999,6.45
138778,99.82
340375,16.09
357783,38.7
333261,212.42
232981,1.73
258605,42.28
1566,463.5
325587,0.8775
153617,6.99
199069,43.16
88959,1086.74
413549,50.07
154757,139.33
204025,54.48
190189,248.94
359147,358.58
58012,12.69
314674,946.69
415510,3.87
261893,17.13
451042,15.17
312102,63.14
154968,25.98
73816,53.64
328896,7567.11
133051,21.56
47573,18.18
7776,31.17
158543,31.24
295855,39.21
267146,308.69
431910,2.4
352719,59.86
440366,44.13
331823,18.14
263184,65.07
118672,0.36
94445,10.25
296352,6.61
27734,4.75
455604,19.32
296800,7.5
358352,5.11
389302,11.12
349165,1.16
121452,8.14
361936,79.08
435352,5.37
369732,634.95
455335,32.8
266368,1.0825
427392,31.84
324656,44.55
219082,82.5
386111,2.67
159158,95.48
161933,28.59
18534,658.01
286912,5.65
298465,14.2
216727,763.08
121947,9.47
417578,734.02
268019,744.6
450951,66.46
104349,58.88
431526,122.84
41098,163.94
392793,519.9
201677,490.99
167940,19.81
109898,733.31
390011,12.95
323580,18.87
22787,81.69
339288,20.7
444753,7.94
466245,3.63
78978,19.33
269936,925.13
392725,62.05
169942,11.18
175198,6.03
464319,98.88
164471,195.09
13022,15.4
64478,0.83
313572,1926.55
107643,4416.62
402667,38.07
260736,15.29
295933,367.49
358091,130.21
184000,3.78
336336,0.8
217506,8.24
134366,18.71
443863,196.55
223267,19.2
7244,2.74
325877,202.02
166820,4.06
413364,463.59
242776,1177.67
446555,2.78
400786,14.41
355512,0.89
153192,0.8775
26192,748.41
429687,36.0
283788,16.17
198790,6.95
208167,231.94
295068,0.83
90662,227.28
34975,31.89
64183,42.95
157182,14.49
194734,834.66
326361,770.89
74088,18.54
173910,16.97
57556,6.7
207838,14.76
213999,0.8
432988,8.54
331455,1.64
436597,16.64
119671,17.16
21895,15.31
26885,17.79
440337,50.33
119432,43.79
384706,3043.37
452953,309.12
109628,2234.23
422639,82.7
252611,5.55
241411,36.73
370448,10.88
436496,1.17
315132,26.73
403769,55.1
337211,2038.73
265974,22.21
461791,2.4
135532,91.65
194900,7.29
177765,73.32
122860,53.69
70534,191.65
231010,21.8
462057,26.0
11578,18.99
456768,12.95
462244,72.45
283731,21.03
382449,33.56
151295,213.93
172931,7.7
453836,13.7
362340,69.23
105566,27.2
234563,3278.87
380201,14.91
281495,117.32
369793,11.9
402619,4.25
268788,4.75
340702,16.86
398251,11.99
160568,26.21
226711,1170.5
81102,3.92
457582,8.54
251345,3.14
440401,27.8
443337,36.84
342685,8.85
276209,12.45
106237,3.31
41682,1.9
224285,46.37
185001,57.42
184338,40.02
6107,4232.59
252335,65.94
207860,465.78
417539,9.52
391736,250.44
267699,49.52
208552,27.24
391571,39.18
219090,47.54
391577,42.65
185432,54.71
117242,41.89
59291,242.69
447086,10.67
460812,91.13
462119,4.09
307966,719.78
461706,86.85
365036,58.5
416665,1.78
169435,44.72
218531,5.15
315718,18.93
124341,3.65
62874,127.02
450228,8.82
6257,845.64
420614,178.84
328486,69.46
51835,9.92
89527,35.68
13743,118.74
10245,24.5
59671,26.03
319324,57.68
293245,15.95
53055,5.85
374210,25.56
147721,2.52
187750,81.84
138159,90.64
21695,18.04
309637,2196.49
258232,1637.41
376776,8.9
347211,5.23
152141,1483.85
126368,3.26
300414,65.82
264727,18.25
417579,1430.87
205541,34.01
127696,82.44
21524,88.89
424786,24.74
386566,35.7
262535,47.71
153581,53.48
445686,20.48
237838,24.07
159913,583.72
90025,97.04
250233,11.14
466218,141.21
5664,10.39
165625,38.43
296338,12.29
436140,0.77
274638,26.36
193652,1044.7
466932,49.96
16123,63.42
216564,105.2
430270,134.26
152134,16.67
57289,2.95
154975,4.8
41933,1.2725
345667,214.91
195170,65.03
410526,27.81
333218,10.94
238434,43.78
3863,8.18
351426,112.34
250792,165.7
64790,3.91
271368,43.89
7267,251.57
43241,3.1
399266,79.85
456679,119.61
28108,90.68
311746,235.14
421562,86.75
283116,41.06
175256,102.58
463496,111.05
341022,17.01
155776,13.13
434210,33.51
193494,168.98
224814,11.44
368148,63.31
96531,56.78
459439,75.88
133584,48.17
308824,55.47
431655,15.28
194126,80.94
358142,23.25
227261,12.47
177838,1770.5
46544,51.88
231424,297.24
334367,13.45
73637,147.9
62075,25.38
338183,22.05
371090,40.24
340788,77.52
45872,194.63
293563,19.84
313799,27.37
433844,15.05
148671,2.91
103798,40.89
442593,33.12
163522,137.35
133804,67.16
10628,34.89
330894,12.45
341121,11.8
53898,14.08
306367,76.72
300630,19249.84
254049,43.85
242563,3148.51
59805,35.55
340206,207.47
3517,85.98
388345,8003.55
237370,6.05
234359,78.62
379617,147.9
403229,3.48
307529,112.66
239248,4.23
218851,3114.16
302422,502.19
425515,71.41
271977,484.24
58773,8.25
297344,14.93
49444,279.63
324436,13.48
167836,9.97
14425,2862.37
57233,1599.0
53577,26.91
109157,281.7
318419,134.8
21404,63.75
455095,5.05
146009,131.62
314659,47.11
382192,198.87
30715,64.43
165316,40.03
312863,30.55
314833,21.74
258736,39.03
447066,53.17
20800,99.9
227830,115.38
357191,16.89
82537,1024.09
91684,2.62
123683,6.45
26665,138.31
24822,24.25
29685,1634.95
97968,61.89
330066,139.98
26124,111.81
391638,28.92
458815,9.95
128454,8.58
431162,324.44
169672,115.83
427552,516.85
259591,87.6
457110,1.8125
77694,38.99
337080,18.47
404353,31.99
108649,21.87
180575,151.45
388818,126.2
12731,48.9
41539,53.75
100420,155.23
309163,95.44
364103,2.53
213150,138.25
37693,2.96
462253,100.13
327121,20.35
255847,243.24
209741,1548.16
297638,940.63
242657,21.32
45430,40.09
232147,0.81
241979,426.14
42978,125.16
407610,11.93
387389,38.14
1329,16.83
378899,68.93
76672,64.79
401803,67.39
81872,12.62
216989,296.76
309938,9.06
344552,27.44
109257,26.51
143190,58.29
409178,1981.35
164367,234.52
69862,17.79
305807,10.45
30876,42.73
28084,28.97
205913,282.78
462538,111.57
203705,18.01
212842,332.79
116074,20.22
23627,33.97
425755,10.54
174613,0.8225
40639,32.16
380148,33.41
325523,8.78
330363,41.51
195948,6.64
304440,525.0
85729,26.29
154545,49.33
86022,21.97
352332,24.0
62605,132.66
223530,7.68
461796,34.18
456840,8.85
94187,1213.89
402441,1014.39
148658,127.98
81470,430.0
87560,11.13
33816,22.95
310147,3.65
136987,9.68
193669,143.44
98000,111.53
12739,18.34
324987,20.29
431567,289.32
7850,4927.02
189715,8.72
312419,7.08
17403,19.12
248371,31.4
26352,59.26
330560,21.49
119890,88.71
116684,3.22
242631,4.57
128546,85.6
120230,1.56
426784,12.08
57574,147.97
53616,17.81
167004,38.61
34509,14.36
101949,76.26
259756,4.71
170593,67.42
77718,3.29
136663,5.26
351855,14.87
255279,10.22
166456,39.57
194885,43.01
110395,769.46
258393,226.73
267572,315.02
67416,178.21
196769,13.05
260573,28.64
277599,19.72
44671,279.97
376105,32632.4
336427,1173.06
354767,8.98
74587,9.46
414711,19.57
159520,341.46
376382,58.61
258689,19.76
448384,28.19
456507,4361.95
313602,18.36
392836,37.3
418426,43.78
6928,42.63
380507,7.31
172009,12.22
265922,14.46
174693,34.0
419619,1798.68
398506,15.73
418122,4.28
379218,112.71
237088,22.35
331194,7.6
111886,546.14
361603,3.1
144772,62.81
220944,6.96
100773,22.25
29708,11.29
248023,279.11
162214,14.63
71820,31.32
372704,0.79
190872,15.65
150920,21.65
401692,1.36
355822,17.07
383944,9.88
225566,2.48
14486,4.03
69140,4.18
432872,58.5
176935,20.51
184975,25.6
243049,32.45
105372,261.14
298135,1.87
110310,10.66
377347,4.76
265279,326.8
190610,41.48
149272,32.83
109541,157.6
326783,1.95
470109,11.73
313411,33.92
101428,7.68
329195,10.14
204436,94.53
374383,50.28
72686,1.21
40444,121.34
425860,52.0
454203,258.57
362895,7755.78
431616,13.16
421044,376.78
85796,11.72
304428,17.98
26774,11.22
276300,70.95
230441,429.36
14389,41.22
179578,42.1
104869,13.6
2829,49.86
410944,47.74
53433,37.27
439778,22.5
414240,20.18
470405,4.67
310843,0.8166666666666665
42354,2.99
235331,25.35
195557,21.03
413662,53.07
76631,22.86
394941,66.36
377768,0.64
69576,48.82
182304,21.53
174722,15.64
347170,12.15
392347,254.59
194079,122.78
43983,21.38
423281,41.08
102739,10.59
227333,16.94
120984,5.52
217654,12.19
339143,223.01
356609,15.52
92411,12.1
424007,36.77
138241,4.8
251716,16.65
373856,161.1
172131,184.61
393809,24.61
337223,16.47
71557,75.58
217919,1143.53
300836,13.28
148632,189.86
335913,9.07
194619,643.55
447591,2620.16
316079,11181.88
378442,7.27
366572,27.45
32107,14.79
150145,41.71
311256,28.84
272722,97.55
167145,119.32
210157,84.27
425682,34.5
328285,846.65
99820,113.55
275053,463.29
365679,164.18
101115,51.76
14634,34.72
32394,0.81
65205,2.96
376669,8.14
468965,399.8
225550,71.21
372236,41.74
345052,4.12
77315,61.23
304939,116.59
6766,46.32
395804,33.23
360480,136.14
371672,206.43
199944,16.17
120415,63.81
233392,562.01
169928,4.18
378186,46.7
470842,2299.39
363226,77.26
77045,77.99
238255,15.93
284070,662.61
255919,234.58
344149,6.83
7117,11.16
116741,105.07
14403,273.3
337008,13.42
133842,1.2925
171951,153.44
8892,16.65
341327,11.17
348823,6.66
74503,5.27
454030,20.66
259112,18.67
334857,1.03
327978,44.21
410669,29.49
18519,105.26
224095,3.5
7644,135.12
236660,8.89
57615,41.75
363744,5.14
373370,13.67
358340,21.25
206480,1096.99
202058,152.95
333513,67.09
64989,12.76
282971,9.89
401347,1008.97
47963,33.64
23432,0.31
354134,149.68
131558,11.57
176795,72.48
217872,233.19
112210,384.36
186305,73.15
221078,4.48
303945,84.97
438651,1267.77
62825,28.24
48436,3.47
207948,14.52
12324,17.72
120795,10.23
333817,75.28
426529,27.98
56301,887.5
175180,37.9
27979,84.67
12449,7.56
450379,1782.28
99482,20.72
213997,58.02
203235,39.77
59124,66.92
369505,46.39
96884,0.97
188707,13.55
135724,1.9066666666666665
368663,24.99
167754,74.45
97072,222.63
192350,15.17
236968,473.18
271253,3.25
90729,10.34
131072,88.32
282549,78.86
192816,20.62
314217,26.47
424280,3.68
234537,1.18
7299,124.04
391833,112.15
323327,14.04
398404,33.03
463030,17.48
468635,6.69
307404,14.97
120574,17.42
439658,33.15
439499,24.26
221587,14.08
291950,61.26
104941,12.18
31671,49.59
88507,110.81
264297,181.29
151793,182.92
359548,201.5
48300,95.72
370362,557.76
234131,35.46
356481,4.98
47231,98.06
363999,5.98
405431,209.44
244777,18.61
101449,1.88
9171,1.74
12490,84.57
130096,81.56
315018,1037.03
439108,300.9
426026,292.97
47777,2979.01
455409,21.94
171300,65.4
203805,11.6
205630,62.29
401792,13.72
40887,42.24
375772,10.74
395531,2.36
418825,32.57
212435,1.58
148295,56.61
233424,240.51
36814,42.56
255448,230.16
468618,45.27
171888,34.39
187601,56.17
266319,79.26
37853,212.79
470973,49.21
324886,82.13
88879,25.51
395714,5.73
66988,17.92
323490,235.52
350795,139.27
415468,19.58
10728,74.9
320388,292.17
227501,157.74
289145,10.27
401897,1.09
267206,317.98
219629,33.91
213278,28.03
451319,1053.84
34104,14.2
243583,245.22
338595,105.37
411171,96.31
350737,18.45
144014,26.35
34297,25.29
259247,130.89
321695,0.55
140869,19.04
267275,20.06
361471,26.4
460108,4.21
61127,23.54
447024,14.64
355791,1.9
83387,27.07
189017,274.42
390180,6.61
432452,65.92
97525,56.11
334540,785.01
348092,181.25
184261,16.44
289623,1371.93
135269,27.89
211270,0.78
228863,697.72
83204,4.33
375341,7.76
38485,885.35
387979,101.52
445415,24.13
311691,549.73
69046,17.9
197035,93.75
113238,217.49
103360,805.78
20502,155.68
150598,23.06
152135,6.97
127556,1907.55
180941,15.63
7010,15.07
351523,0.9825
27695,25.4
355159,74.41
60123,22.81
2955,288.3
102141,3.42
445994,79.8
246256,7.37
341990,871.43
444645,529.41
459107,12.93
166473,441.75
242114,22.3
306720,10.36
257585,57.0
213143,383.1
408164,11.4
35500,24.22
289254,51.04
131084,14.44
51962,413.62
430618,52.07
278947,14.61
44512,19.93
348016,229.56
421129,91.95
426306,45.61
143376,766.35
67778,129.33
352701,31.55
302625,3.74
409416,18.22
305913,0.77
343215,2.56
220313,156.89
317530,13.35
371843,1317.51
86646,13.41
417342,6.85
267653,60.87
455331,31.12
125841,1.9
61106,101.73
6430,16.2
212815,11.74
31091,23.38
442746,0.8
128998,57.11
222732,1177.17
132789,29.23
456147,10.29
204247,282.84
431293,103.55
341584,6.86
69995,2264.65
366429,9.36
176496,11.91
44179,12.27
66246,32.65
382672,2794.0
11141,16.49
385852,6.14
386177,128.68
322493,18.46
84616,1284.05
160922,15.09
113427,10.85
108419,53.77
338985,206.62
20743,68.58
33971,28.8
405749,45.76
373184,24.23
327880,41.48
148272,393.18
78105,29.08
367315,4305.01
86993,49.44
26436,34.25
258391,105.9
127870,2.08
402881,14.05
405651,35.58
303645,9.15
91900,10.52
248198,9.28
23312,10.52
133211,2.21
232656,24.93
241845,79.49
78655,19.07
324722,102.81
125855,21.72
156437,59.37
286645,33.18
431964,6.94
101370,233.46
431861,198.85
322868,29.89
172858,427.11
188843,31.3
124207,6.05
47825,2.13
325120,16.46
300393,1713.82
111829,36.54
67221,11.75
465526,186.03
358285,19.13
421371,8.08
416237,31.27
200262,34.39
368618,46.09
220396,24.19
102286,109.53
30224,7.3
201147,30.2
202045,3600.16
327373,24.97
133838,105.31
70603,29.48
464256,1294.55
392623,20.26
309395,64.77
99452,15.19
436163,12.37
121889,223.23
415807,34.06
218484,69.32
319901,1102.37
2363,1.08
102483,0.75
58019,72.59
294258,56.37
314294,66.2
69008,0.55
453441,96.88
456735,21.21
429739,392.25
199447,43.99
84035,8.28
216319,6.19
427685,34.68
261115,77.27
435791,55.94
446623,115.15
377268,13.8
359125,28.87
28469,405.94
93661,43.72
191960,1.42
194613,18.45
408849,18.22
254068,46.87
163949,39.54
135891,99.28
193890,58.69
427922,30.5
190888,364.7
228255,40.25
192699,37.48
210431,45.01
102543,33.36
406156,6.54
310247,23.8
22797,211.55
290641,54.6
29283,27.05
41121,4852.39
115802,12.16
159803,54.35
371161,33.0
278989,26.79
52228,28.93
348538,13.2775
11030,39.04
172596,136.2
463630,37.99
357321,41.18
11281,3.87
206734,39.3
55483,175.78
47819,40.95
262318,10.29
240855,264.04
154586,12.94
221023,6753.77
6999,55.66
174224,32.27
105355,10.58
53834,2.16
134234,67.89
469446,20.81
226965,10.59
44277,16.73
287717,13.03
782,3.11
238199,121.39
258078,16.46
127447,9.6
157786,16.79
160855,12.44
438454,66.09
418466,16.42
162502,813.06
181441,4.29
155653,162.81
422337,0.83
206368,385.78
265770,8.95
249066,14.765
55524,156.01
258962,5.49
200452,15.71
297667,81.28
340261,146.59
103204,21.13
306555,64.42
151318,10.53
330860,22.97
115322,5.94
371532,37.21
5049,47.59
60163,15.02
11559,3.92
54550,16.11
124031,49.61
222015,83.42
277977,611.59
246504,2112.97
293865,351.34
248063,1.2975
365074,2.43
353594,4.4
267373,111.58
134446,36.42
304569,194.11
102690,836.1
162181,36.89
382724,59.14
333538,29.15
425397,8.6
134848,47.1
56043,2.76
370739,45.84
62664,5.03
288800,7.42
390822,27.63
430358,1512.63
307039,347.91
251573,3447.43
295270,4.72
71747,65.64
333620,1.07
134119,23.06
47558,14.95
168733,7.98
54700,58.06
270304,0.74
212163,14.95
415896,436.37
260426,4.39
273951,263.2
360157,29.68
246710,353.27
166327,1938.23
197699,16.72
310534,24.72
84297,43.32
440207,9.27
84922,3.32
313639,1957.74
220227,142.7
178726,29.75
55479,55.39
301223,2800.84
434365,23.23
43281,59.35
456954,12.21
253009,169.75
471213,4.09
162804,16.89
265504,3.91
363343,80.06
140351,2.16
246693,2.01
377225,13.1
312253,201.75
82315,314.53
7494,229.08
256959,2.72
126791,341.87
80560,64.26
32710,2.01
87356,19.6
201784,528.31
460455,68.09
3442,2.8
168211,20.31
97273,32.86
40696,187.91
268142,46.76
147606,18.65
353559,2.18
454041,30.31
333751,22.59
54786,0.9
458463,39.03
23881,47.96
210450,13.82
92712,36.19
87389,19.67
354087,664.49
13520,2.92
407846,146.1
288025,6.67
268074,315.46
120457,51.6
437777,4.09
225600,69.31
52141,30.45
80263,48.95
222951,17.6
214488,36.08
173699,2002.73
161064,73.12
10519,4.12
397148,647.12
154105,11.95
199294,36.75
270463,4358.52
270655,10.01
74518,57.03
467762,85.44
248339,390.03
370601,29.13
